Shift,"Shift ID",Date,start,end,Duration,"Worker ID",business_id
"Night Heavy Shift",6099,2021-03-04,21:50:38,06:00:23,15,529,47
"Night Heavy Shift",6100,2021-03-04,21:52:21,06:22:52,15,369,46
"Night Heavy Shift",6101,2021-03-04,21:52:53,06:02:42,15,498,47
"Night Heavy Shift",6102,2021-03-04,21:53:10,06:10:34,15,517,47
"Night Heavy Shift",6103,2021-03-04,21:53:11,06:29:56,15,364,46
"Night Heavy Shift",6104,2021-03-04,21:53:17,06:27:10,15,374,46
"Night Heavy Shift",6105,2021-03-04,21:53:21,05:57:30,16,573,47
"Night Heavy Shift",6106,2021-03-04,21:53:38,06:25:19,15,365,46
"Night Heavy Shift",6107,2021-03-04,21:54:17,06:22:23,15,368,46
"Night Heavy Shift",6108,2021-03-04,21:54:52,06:00:50,15,525,47
"Night Heavy Shift",6109,2021-03-04,21:57:36,06:23:02,15,355,46
"Night Heavy Shift",6110,2021-03-04,21:58:23,06:22:27,15,435,46
"Night Heavy Shift",6111,2021-03-04,22:00:21,06:33:58,16,362,46
"Night Heavy Shift",6112,2021-03-04,22:00:30,06:24:27,16,363,46
"Night Heavy Shift",6113,2021-03-04,22:00:44,06:33:31,16,366,46
"Night Heavy Shift",6114,2021-03-04,22:07:35,06:04:25,16,463,47
"Night Heavy Shift",6115,2021-03-04,22:17:23,06:00:00,16,431,46
"Night Heavy Shift",6116,2021-03-04,22:18:07,06:03:31,16,602,38
"Night Heavy Shift",6117,2021-03-04,22:18:38,06:00:00,16,170,38
"Night Heavy Shift",6118,2021-03-04,22:18:46,06:03:37,16,587,38
"Night Heavy Shift",6119,2021-03-04,22:18:55,06:03:44,16,582,38
"Night Heavy Shift",6120,2021-03-04,22:19:03,06:00:00,16,169,38
"Night Heavy Shift",6121,2021-03-04,22:19:09,06:03:24,16,581,38
"Night Heavy Shift",6122,2021-03-04,22:19:16,06:03:51,16,580,38
"Day Shift",6123,2021-03-05,05:35:34,13:58:05,8,497,47
"Day Shift",6124,2021-03-05,05:37:48,14:17:37,9,333,46
"Day Shift",6125,2021-03-05,05:38:02,14:16:45,9,335,46
"Day Shift",6126,2021-03-05,05:40:50,14:09:51,9,519,47
"Day Shift",6127,2021-03-05,05:46:10,14:17:28,9,334,46
"Day Shift",6128,2021-03-05,05:46:16,14:20:10,9,338,46
"Day Shift",6129,2021-03-05,05:48:16,13:59:45,8,502,47
"Day Shift",6130,2021-03-05,05:49:29,14:10:12,9,465,47
"Day Shift",6131,2021-03-05,05:50:06,14:00:13,9,518,47
"Day Shift",6132,2021-03-05,05:51:15,13:58:15,8,491,47
"Day Heavy Shift",6133,2021-03-05,05:55:34,18:05:22,13,474,47
"Day Shift",6134,2021-03-05,05:55:41,14:14:39,9,350,46
"Day Shift",6135,2021-03-05,05:55:46,14:16:34,9,346,46
"Day Shift",6136,2021-03-05,05:55:52,14:20:58,9,345,46
"Day Shift",6137,2021-03-05,05:55:58,14:19:56,9,347,46
"Day Heavy Shift",6138,2021-03-05,05:56:27,18:04:01,13,469,47
"Day Heavy Shift",6139,2021-03-05,05:56:33,18:06:49,13,460,47
"Day Shift",6140,2021-03-05,05:56:44,13:58:49,8,512,47
"Day Heavy Shift",6141,2021-03-05,05:57:02,17:59:35,12,468,47
"Day Shift",6142,2021-03-05,05:57:09,14:05:08,9,479,47
"Day Shift",6143,2021-03-05,05:57:53,14:20:50,9,344,46
"Day Shift",6144,2021-03-05,05:58:12,14:15:08,9,391,46
"Day Shift",6145,2021-03-05,05:58:40,14:21:03,9,349,46
"Day Heavy Shift",6146,2021-03-05,05:58:41,18:01:56,13,520,47
"Day Shift",6147,2021-03-05,05:58:45,14:19:47,9,353,46
"Day Heavy Shift",6148,2021-03-05,05:58:53,18:07:44,13,515,47
"Day Shift",6149,2021-03-05,05:59:21,14:19:18,9,352,46
"Day Shift",6150,2021-03-05,06:01:06,14:09:55,8,461,47
"Day Heavy Shift",6151,2021-03-05,06:01:13,17:58:24,11,511,47
"Day Shift",6152,2021-03-05,06:01:22,14:19:41,8,341,46
"Day Heavy Shift",6153,2021-03-05,06:01:31,18:05:40,12,473,47
"Day Shift",6154,2021-03-05,06:02:50,13:58:32,7,498,47
"Day Shift",6155,2021-03-05,06:03:08,13:58:41,7,527,47
"Day Shift",6156,2021-03-05,06:03:15,14:01:47,8,538,47
"Day Shift",6157,2021-03-05,06:03:47,14:16:27,8,343,46
"Day Shift",6158,2021-03-05,06:04:17,14:20:33,8,358,46
"Day Shift",6159,2021-03-05,06:04:45,14:16:58,8,348,46
"Day Shift",6160,2021-03-05,06:05:00,14:20:26,8,356,46
"Day Shift",6161,2021-03-05,06:05:32,14:20:18,8,339,46
"Day Shift",6162,2021-03-05,06:16:30,14:16:52,8,357,46
"Day Shift",6163,2021-03-05,06:43:09,14:25:33,8,359,46
"Day Heavy Shift",6164,2021-03-05,06:55:41,19:46:23,13,488,47
"Day Shift",6165,2021-03-05,07:03:32,14:20:05,7,330,43
"Day Shift",6166,2021-03-05,07:15:05,15:27:06,8,552,47
"Day Heavy Shift",6167,2021-03-05,07:33:28,20:01:05,13,787,50
"Day Heavy Shift",6168,2021-03-05,07:36:05,20:03:12,13,857,50
